TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_NAME,MIX_INGR,FORM_NAME,ITEM_SEQ,ITEM_NAME,ITEM_PERMIT_DATE,ENTP_NAME,CHART,CLASS_CODE,CLASS_NAME,ETC_OTC_NAME,MAIN_INGR,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,INGR_ENG_NAME_FULL,CHANGE_DATE
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","필름코팅정",201800810,"지무라돌세미정",20180213,"(주)동구바이오제약","연한 황색의 장방형 필름코팅정제",01140,"해열.진통.소염제","전문의약품","[M255410]트라마돌염산염/[M040353]아세트아미노펜",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","단일",D000647,"Cetirizine Hydrochloride","세티리진염산염","","연질캡슐제, 액상",201801393,"플로리진연질캡슐(세티리진염산염)",20180329,"동화약품(주)","무색 내지 연보라색의 내용물이 든 보라색의 투명한 타원형 연질캡슐",01410,"항히스타민제","일반의약품","[M222857]세티리진염산염",20140109,"안전성 및 유효성 미확립","","Cetirizine Hydrochloride(세티리진염산염)",20210212
"특정연령대금기","단일",D001518,"Milk-Thistle Fruit Dried Extract","밀크시슬열매 건조엑스","","연질캡슐제, 현탁상",201801423,"레가리버350연질캡슐(밀크시슬열매건조엑스)",20180330,"부광약품(주)","황갈색의 유상 내용물을 함유한 암적색의 장방형 연질캡슐",03910,"간장질환용제","일반의약품","[M272736]밀크시슬열매 건조엑스",20201228,"","","Milk-Thistle Fruit Dried Extract(밀크시슬열매 건조엑스)",20210104
"특정연령대금기","단일",D000647,"Cetirizine Hydrochloride","세티리진염산염","","필름코팅정",201802416,"세지날정(세티리진염산염)",20180611,"(주)다산제약","흰색의 장방형 필름코팅정제",01410,"항히스타민제","일반의약품","[M222857]세티리진염산염",20140109,"안전성 및 유효성 미확립","","Cetirizine Hydrochloride(세티리진염산염)",20210212
"특정연령대금기","단일",D000647,"Cetirizine Hydrochloride","세티리진염산염","","연질캡슐제, 액상",201802601,"아르쿨연질캡슐(세티리진염산염)",20180621,"(주)마더스제약","미황색 투명한 액상 내용물이 든 보라색 타원형 연질캡슐",01410,"항히스타민제","일반의약품","[M222857]세티리진염산염",20140109,"안전성 및 유효성 미확립","","Cetirizine Hydrochloride(세티리진염산염)",20210212
"특정연령대금기","단일",D000647,"Cetirizine Hydrochloride","세티리진염산염","","연질캡슐제, 액상",201803236,"제일알지싹세티연질캡슐(세티리진염산염)",20180808,"제일헬스사이언스(주)","무색 내지 연보라색의 내용물이 든 보라색의 투명한 타원형 연질캡슐",01410,"항히스타민제","일반의약품","[M222857]세티리진염산염",20140109,"안전성 및 유효성 미확립","","Cetirizine Hydrochloride(세티리진염산염)",20210212
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","필름코팅정",201803289,"마이티셋세미정(트라마돌염산염, 아세트아미노펜)",20180813,"에이치엘비제약(주)","연한 노란색의 장방형 필름코팅정제",01140,"해열.진통.소염제","전문의약품","[M255410]트라마돌염산염/[M040353]아세트아미노펜",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","필름코팅정",201803636,"크라셋세미정(트라마돌,아세트아미노펜)",20180907,"지엘파마(주)","연한 황색의 장방형 필름코팅정제",01140,"해열.진통.소염제","전문의약품","[M040353]아세트아미노펜/[M255410]트라마돌염산염",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","필름코팅정",201804528,"원트라셋정",20181115,"엔비케이제약(주)","연한 황색의 장방형 필름코팅정제",01140,"해열.진통.소염제","전문의약품","[M255410]트라마돌염산염/[M040353]아세트아미노펜",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","필름코팅정",201804529,"원트라셋세미정",20181115,"엔비케이제약(주)","연한 황색의 장방형 필름코팅정제",01140,"해열.진통.소염제","전문의약품","[M255410]트라마돌염산염/[M040353]아세트아미노펜",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","필름코팅정",201805171,"마도펜세미정",20181219,"일성아이에스(주)","연한 황색의 장방형 필름코팅정제",01140,"해열.진통.소염제","전문의약품","[M040353]아세트아미노펜/[M255410]트라마돌염산염",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
