DUR_SEQ,EFFECT_NAME,TYPE_NAME,INGR_CODE,INGR_NAME,INGR_ENG_NAME,FORM_CODE_NAME,MIX,MIX_INGR,ITEM_SEQ,ITEM_NAME,ITEM_PERMIT_DATE,CHART,ENTP_NAME,FORM_CODE,FORM_NAME,ETC_OTC_CODE,ETC_OTC_NAME,CLASS_CODE,CLASS_NAME,MAIN_INGR,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,INGR_ENG_NAME_FULL,CHANGE_DATE,BIZRNO,SERS_NAME
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",199400486,"에어탈정(아세클로페낙)",19941008,"흰색의 원형 필름코팅정제","(주)대웅제약",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20260322,1248601143,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",199700916,"아펜탈정(아세클로페낙)",19971113,"흰색의 원형 필름코팅정제
(수출용: 주황색의 원형 필름코팅정제)","아주약품(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙/[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,8028803696,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",199701226,"아세페낙정(아세클로페낙)",19971113,"백색의 원형 필름코팅정","안국약품(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1188104188,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",199800142,"아크로펜정(아세클로페낙)",19980504,"이 약은 백색의 원형 필름코팅 정제이다.","동아에스티(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,2048640122,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",199800455,"아로펜정(아세클로페낙)(수출명:아로페나정)",19980611,"흰색의 원형 필름코팅 정제","국제약품(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,2078100309,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",199800519,"셀트리온아세클로페낙정",19981205,"흰색의 원형 코팅 정제","(주)셀트리온제약",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,2148671641,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",199801524,"세나펜정(아세클로페낙)",19980114,"황적색의 팔각형 필림코팅정제(수출용:백색의 팔각형 필림코팅정제)","대원제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙/[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,2078136336,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",199801547,"클란자정(아세클로페낙)(수출명:SpeenacTabs.)",19980829,"흰색의 원형 필름코팅정제","한국유나이티드제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,3078105244,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",199802092,"에이서정(아세클로페낙)",19980205,"흰색의 원형 필름코팅정","경동제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20250522,1248135518,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",199802289,"세니탈정(아세클로페낙)(수출명:하나세니탈정)",19980812,"흰색의 원형 필름코팅 정제","하나제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20250331,1248137632,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",199803120,"아로탈정(아세클로페낙)(수출명:아로세탈정(Arocetaltablet))",19980611,"흰색의 원형 필름 코팅 정제","명문제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1248135615,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",199900033,"아클론정(아세클로페낙)",19990427,"흰색의 원형 필름코팅정","신풍제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1348103819,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"경질캡슐제, 산제","단일","",199902271,"에이서캡슐(아세클로페낙)",19990417,"백색의 가루가 들어있는 상단 암청색, 하단 담황색의 경질캡슐제","경동제약(주)",020101,"경질캡슐제, 산제",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1248135518,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",199902730,"아섹정100밀리그램(아세클로페낙)",19990816,"흰색의 원형 필름코팅정제","한미약품(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1248700613,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200001168,"아페낙정(아세클로페낙)",20000401,"흰색의 원형 필름코팅정","알리코제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙/[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1348115033,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200101246,"에어페낙정(아세클로페낙)",20010716,"흰색의 원형 필름코팅정제","(주)동구바이오제약",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1248533615,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"연질캡슐제, 액상","단일","",200201436,"클란자에스연질캡슐(아세클로페낙)(수출명:SpeenacSoftCaps.)",20020529,"CLS가 인쇄된 점조한 내용물이 든 적색의 타원형 연질캡슐제","한국유나이티드제약(주)",020201,"연질캡슐제, 액상",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,3078105244,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200203727,"아세탈정(아세클로페낙)",20021113,"흰색의 원형 필름코팅정제","동국제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,3018508241,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200300102,"세클로낙정(아세클로페낙)",20030526,"흰색의 원형 필름코팅정","(주)종근당",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20251126,3128560679,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200300132,"아크로정(아세클로페낙)",20030619,"흰색의 원형 필름코팅 정제","이연제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20250617,3018505394,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200300307,"아세로정(아세클로페낙)",20031229,"흰색의 원형 필름코팅정제","한올바이오파마(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,3068105479,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200300458,"뉴마탈정(아세클로페낙)",20030619,"흰색의 원형 필름코팅 정제","(주)바이넥스",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20241121,6038107005,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200300497,"에이펜정(아세클로페낙)",20030403,"흰색의 원형 필름코팅정제","대우제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,6038109769,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200300603,"아세클란정(아세클로페낙)",20031229,"흰색의 원형 필름코팅정제","(주)일화",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1328101004,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200300687,"아세낙정(아세클로페낙)",20031229,"흰색의 원형 코팅정제","(주)에이프로젠바이오로직스",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,2188100518,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200300763,"아세클정(아세클로페낙)",20030712,"흰색의 원형 필름코팅 정제","삼천당제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1248104295,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200300854,"애니락정(아세클로페낙)",20031208,"흰색의 원형 코팅정제","(주)제뉴파마",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,7338802047,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200301031,"아엔탈정(아세클로페낙)",20030428,"흰색의 원형 필름코팅정","진양제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,2148110673,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200301348,"아세젠정(아세클로페낙)",20030421,"흰색의 원형 필름코팅정","(주)셀릭스",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1128132084,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200301624,"에어팩정(아세클로페낙)",20031229,"백색의 원형 필름코팅정제","한국넬슨제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,3038111410,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200301663,"아스로펜정(아세클로페낙)",20031229,"흰색의 원형 필름코팅정","(주)팜젠사이언스",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1248136540,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200301922,"에어낙정(아세클로페낙)",20030421,"흰색의 원형 필름코팅정","광동제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1138108888,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200301990,"아포낙정(아세클로페낙)",20031229,"백색의 원형 필름코팅 정제","(주)씨엠지제약",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1348171976,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200302009,"크로탈정(아세클로페낙)",20031024,"흰색 원형의 필름코팅정","영풍제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1398102509,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200302053,"아세크로정(아세클로페낙)",20030619,"흰색의 원형 필름코팅정제","(주)하원제약",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1258101840,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200302141,"세크로정(아세클로페낙)(수출명:HUONSACENACTab.)",20030428,"흰색의 원형 필름코팅 정제","(주)휴온스",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,8638700270,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200302215,"에어펜정(아세클로페낙)",20030526,"백색의 원형 필름코팅정제","알보젠코리아(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,2158121950,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200302313,"베오페낙정(아세클로페낙)",20030526,"코팅된 흰색의 정제","한림제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1358102638,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200302452,"유니세탈정(아세클로페낙)",20030428,"백색의 원형 필름코팅정제","유니메드제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,3128109048,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200302642,"아가펜정(아세클로페낙)",20030925,"흰색의 원형 필름코팅 정제","한국프라임제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20250818,4028524506,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200303337,"에이펙스정(아세클로페낙)",20030915,"흰색의 원형 필름코팅정","제일약품(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,2428500620,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200308585,"페노클정(아세클로페낙)",20030925,"흰색의 원형 필름코팅정","(주)메디카코리아",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1208165228,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200308845,"아나클정(아세클로페낙)(수출명:파나정정)",20030919,"흰색의 원형 코팅 정제","(주)한국파마",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1248115899,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200400225,"아세크로나정(아세클로페낙)",20041008,"흰색의 원형 필름코팅 정제","삼성제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20250103,2078100726,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200401008,"아페민정(아세클로페낙)",20040930,"백색의 원형 필름코팅 정제","(주)한국파비스제약",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,2838501407,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200401110,"태극아세클로페낙정",20040503,"흰색의 원형 필름코팅정제","태극제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1248134163,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200401683,"에이텍정(아세클로페낙)",20040608,"흰색의 원형 필름코팅정제","한국유니온제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙/[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,6078121765,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200401926,"아세클낙정(아세클로페낙)",20040924,"흰색의 원형 필름코팅정제","에이치엘비제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20250120,2088125623,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200402064,"아세탑정(아세클로페낙)",20040212,"흰색의 원형 필름코팅 정제","오스틴제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20250624,1248117301,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200402557,"아세론정(아세클로페낙)",20040212,"흰색의 원형 필름코팅정","구주제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1248136268,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200402610,"아크로신정(아세클로페낙)",20040823,"흰색의 원형 필름코팅 정제","에스케이케미칼(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,8468100915,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200402839,"위더스페낙정(아세클로페낙)",20040218,"흰색의 원형 필름코팅정","위더스제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1258522182,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200403271,"아세클라정(아세클로페낙)",20040529,"흰색의 원형 필름코팅정","케이엠에스제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙/[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1248150810,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200403465,"세클펜정(아세클로페낙)(수출명:CECLOFEN Tab.)",20041026,"흰색의 원형필름코팅정제","삼익제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙/[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1228113217,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200403775,"아낙정(아세클로페낙)",20040529,"흰색의 원형 필름코팅정제","한국코러스(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙/[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,2058140116,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200403849,"아세파인정(아세클로페낙)",20040630,"흰색의 원형 필름코팅정제","대한뉴팜(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,2298110729,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200404216,"아스낙정(아세클로페낙)",20040511,"흰색의 원형 필림코팅 정제","(주)넥스팜코리아",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,3018125427,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200404606,"아세날정(아세클로페낙)",20041007,"흰색의 원형 필름코팅 정제","성원애드콕제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1098148940,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200404711,"카나펜정(아세클로페낙)",20040218,"흰색의 원형 코팅 정제","주식회사제뉴원사이언스",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,6218542600,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200410951,"아클펜정(아세클로페낙)",20040218,"흰색의 원형 필름코팅 정제","(주)테라젠이텍스",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1348545665,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200410954,"에이낙정(아세클로페낙)",20040914,"흰색의 원형 필름코팅정","신일제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,3038113742,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200411098,"아세민정(아세클로페낙)",20040804,"흰색의 원형 필름코팅정","(주)한국피엠지제약",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,1348627965,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200500652,"아페락정(아세클로페낙)",20050530,"흰색의 원형 필름코팅정","(주)마더스제약",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,3128629302,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200503719,"아스로정(아세클로페낙)",20050125,"흰색의 원형필름코팅정제","(주)킵스바이오파마",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20260120,2098126571,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200503788,"일양바이오아세클로페낙정",20051230,"흰색의 원형 필름코팅 정제","일양바이오팜(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20250512,3048122322,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200600818,"아세크정(아세클로페낙)",20060105,"흰색의 원형 코팅 정제","주식회사 노바엠헬스케어",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,3498801372,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"필름코팅정","단일","",200802182,"아펜탁정(아세클로페낙)",20080225,"흰색의 원형 필름코팅정","환인제약(주)",010201,"필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,2158136171,"비스테로이드성 소염제"
2463,"해열진통소염제","효능군중복",D000739,"아세클로페낙",Aceclofenac,"서방성필름코팅정","단일","",201002745,"클란자CR정(아세클로페낙)",20100414,"흰색의 장방형 서방성 필름코팅정","한국유나이티드제약(주)",010502,"서방성필름코팅정",02,"전문의약품",01140,"해열.진통.소염제","[M040359]아세클로페낙/[M040359]아세클로페낙/[M040359]아세클로페낙/[M040359]아세클로페낙",20120831,"","","Aceclofenac(아세클로페낙)",20240522,3078105244,"비스테로이드성 소염제"
