DUR_SEQ,TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_NAME,MIX_INGR,ORI_INGR,CLASS_NAME,FORM_NAME,MAX_QTY,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,DEL_YN
1851,"용량주의","단일",D000071,Fenoprofen,"페노프로펜","","[M081085]페노프로펜칼슘","[01140]해열.진통.소염제","정제/캡슐","3그램",20150507,"Fenoprofen로 3g","","정상"
1853,"용량주의","단일",D000274,Ketorolac,"케토롤락","","[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염","[01140]해열.진통.소염제","정제","40밀리그램",20150507,"","","정상"
1854,"용량주의","단일",D000274,Ketorolac,"케토롤락","","[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염","[01140]해열.진통.소염제","용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제","90밀리그램",20150507,"","","정상"
1855,"용량주의","단일",D000115,Lornoxicam,"로녹시캄","","[M088931]로녹시캄","[01140]해열.진통.소염제","정제/용액용분말주사제","로녹시캄 16밀리그램",20150507,"","","정상"
1856,"용량주의","단일",D000525,Loxoprofen,"록소프로펜","","[M085577]록소프로펜나트륨/[M222839]록소프로펜나트륨수화물/[M259736]록소푸로펜나트륨수화물","[01140]해열.진통.소염제","정제","록소프로펜나트륨 180밀리그램",20150507,"","","정상"
1857,"용량주의","단일",D000321,Morniflumate,"모니플루메이트","","[M092795]모니플루메이트","[01140]해열.진통.소염제","정제","모니플루메이트 1,400밀리그램",20150507,"","","정상"
1858,"용량주의","단일",D000195,Naproxen,"나프록센","","[M050116]나프록센","[01140]해열.진통.소염제","정제/경구용액제/캡슐","나프록센 1250밀리그램",20150507,"","","정상"
1861,"용량주의","단일",D000287,Naratriptan,"나라트립탄","","[M249577]나라트립탄염산염","[01140]해열.진통.소염제","정제","나라트립탄 5밀리그램",20150507,"","","정상"
1862,"용량주의","단일",D000289,"Nefopam Hydrochloride","네포팜염산염","","[M050126]염산네포팜/[M254140]네포팜염산염","[01140]해열.진통.소염제","용액주사제","네포팜염산염 120밀리그램",20150507,"","","정상"
1863,"용량주의","단일",D000309,Piroxicam,"피록시캄","","[M071634]피록시캄","[01140]해열.진통.소염제","정제/캡슐/용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제","20밀리그램",20150507,"","","정상"
1867,"용량주의","단일",D000101,Propacetamol,"프로파세타몰","","[M245991]프로파세타몰염산염","[01140]해열.진통.소염제","용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제","8그램",20150507,"","","정상"
1868,"용량주의","단일",D000650,Sumatriptan,"수마트립탄","","[M089467]호박산수마트립탄/[M246956]수마트립탄숙신산염","[01140]해열.진통.소염제","정제","수마트립탄 300밀리그램",20150507,"","","정상"
1869,"용량주의","단일",D000060,Tenoxicam,"테녹시캄","","[M082086]테녹시캄","[01140]해열.진통.소염제","용액용동결건조분말주사제/정제","20밀리그램",20150507,"","","정상"
1873,"용량주의","단일",D000773,Tramadol,"트라마돌","","[M080418]염산트라마돌/[M104509]염산트라마돌지속성제피과립/[M222893]트라마돌염산염/[M255410]트라마돌염산염","[01140]해열.진통.소염제","정제/캡슐/용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제","400밀리그램",20150507,"","","정상"
1874,"용량주의","단일",D000171,Zolmitriptan,"졸미트립탄","","[M090949]졸미트립탄","[01140]해열.진통.소염제","정제","졸미트립탄 10밀리그램",20150507,"","","정상"
1875,"용량주의","단일",D000177,Codeine,"코데인","","[M206948]인산코데인/[M223188]코데인인산염수화물","[08110]아편알카로이드계 제제","정제","240밀리그램",20150507,"","","정상"
1876,"용량주의","단일",D000207,"Chloral Hydrate","포수클로랄","","[M220531]포수클로랄","[01120]최면진정제","액상시럽제/건조시럽용 과립제","1그램",20150507,"","","정상"
1877,"용량주의","단일",D000218,Lorazepam,"로라제팜","","[M088374]로라제팜","[01170]정신신경용제","정제","로라제팜 10밀리그램",20150507,"","","정상"
1878,"용량주의","단일",D000383,"Trientine Hydrochloride","트리엔틴염산염","","[M237514]트리엔틴염산염","[03920]해독제","캡슐","2그램",20150602,"","","정상"
1879,"용량주의","단일",D000553,Allopurinol,"알로푸리놀","","[M040387]알로푸리놀","[03940]통풍치료제","정제","알로푸리놀 800밀리그램",20150602,"","","정상"
1880,"용량주의","단일",D000600,Gliclazide,"글리클라지드","","[M099438]글리클라짓/[M222831]글리클라지드/[M258015]글리크라짓","[03960]당뇨병용제","나정","글리클라지드 320밀리그램",20150602,"","","정상"
1881,"용량주의","단일",D000600,Gliclazide,"글리클라지드","","[M099438]글리클라짓/[M222831]글리클라지드/[M258015]글리크라짓","[03960]당뇨병용제","서방정","글리클라지드 120밀리그램",20150602,"","","정상"
1882,"용량주의","단일",D000079,Glipizide,"글리피지드","","[M256618]글리피지드","[03960]당뇨병용제","정제","글리피지드 40밀리그램",20150602,"","","정상"
1883,"용량주의","단일",D000718,Metformin,"메트포르민","","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소","[03960]당뇨병용제","나정/필름코팅정","메트포르민염산염 2,550밀리그램",20150602,"","","정상"
1884,"용량주의","단일",D000718,Metformin,"메트포르민","","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소","[03960]당뇨병용제","서방정/서방성필름코팅정","메트포르민염산염 2,000밀리그램",20150602,"","","정상"
1885,"용량주의","단일",D000670,Gemigliptin,"제미글립틴","","[M254878]제미글립틴타르타르산염1.5수화물/[M263103]제미글립틴타르타르산염1.5수하물","[03960]당뇨병용제","정제","제미글립틴 50밀리그램",20150602,"","","정상"
1886,"용량주의","단일",D000109,Pioglitazone,"피오글리타존","","[M092005]염산피오글리타존/[M235069]피오글리타존염산염/[M260948]피오글리타존염","[03960]당뇨병용제","정제","30밀리그램",20150602,"","","정상"
1887,"용량주의","단일",D000418,Repaglinide,"레파글리니드","","[M088889]레파글리니드","[03960]당뇨병용제","정제","레파글리니드 16밀리그램",20150602,"","","정상"
1888,"용량주의","단일",D000002,"Rosiglitazone Maleate","로시글리타존말레산염","","[M089365]말레인산로시글리타존/[M237507]로시글리타존말레산염","[03960]당뇨병용제","정제","8밀리그램",20150602,"","","정상"
1889,"용량주의","단일",D000244,Sitagliptin,"시타글립틴","","[M251915]시타글립틴인산염수화물/[M262101]시타글립틴인산염/[M266925]시타글립틴염산염수화물","[03960]당뇨병용제","정제","시타글립틴 100밀리그램",20150602,"","","정상"
1890,"용량주의","단일",D000445,Vildagliptin,"빌다글립틴","","[M221584]빌다글립틴/[M262420]빌다글립틴(미분화)","[03960]당뇨병용제","정제","빌다글립틴 100밀리그램",20150602,"","","정상"
1891,"용량주의","단일",D000506,Diclofenac,"디클로페낙","","[M050288]디클로페낙나트륨/[M083248]디클로페낙/[M083349]디클로페낙베타디메칠아미노에탄올/[M084600]디클로페낙칼륨/[M086205]디클로페낙디에칠암모늄/[M102665]디클로페낙에폴아민/[M230206]디클로페낙 β-디메칠아미노에탄올/[M249599]디클로페낙디에틸암모늄/[M251996]디클로페낙베타디메틸아미노에탄올/[M252249]디클로페낙β-디메틸아미노에탄올/[M255472]디클로페낙디에틸아민염/[M256203]디클로페낙디에틸아민","[01140]해열.진통.소염제","정제","디클로페낙나트륨 100밀리그램 또는 디클로페낙칼륨 100밀리그램",20150817,"디클로페낙나트륨 100mg 또는 디클로페낙칼륨 100mg","","정상"
2877,"용량주의","단일",D000871,Delapril,"델라프릴","","[M070262]염산데라프릴/[M201251]염산델라프릴/[M229019]델라프릴염산염","[02140]혈압강하제","정제","120밀리그램",20130703,"","","삭제"
2878,"용량주의","복합",D000554,Enalapril,"에날라프릴","[D000414]Hydrochlorothiazide(히드로클로로티아지드)","[M082059]말레인산에날라프릴/[M099977]말레인산에날프릴/[M223118]에날라프릴말레산염/[M223119]에날라프릴말레산염 정/[M249863]에날라프릴말레인산염/[M080768]히드로클로르치아지드/[M089923]히드로클로로치아짓/[M097694]히드로클로로치아지드/[M223356]히드로클로로티아지드","[02140]혈압강하제","정제","에날라프릴말레산염 20밀리그램/히드로클로로티아지드 50밀리그램",20130703,"에날라프릴 20mg, 히드로클로로티아지드 50mg","복합제","정상"
2879,"용량주의","복합",D000404,Felodipine,"펠로디핀","[D000398]Ramipril(라미프릴)","[M081580]펠로디핀과립4ㆍ79%/[M084735]펠로디핀/[M083172]라미프릴/[M255729]히드록시프로필메틸셀룰로오스로제피한라미프릴과립","[02140]혈압강하제","정제/캡슐","5밀리그램",20130703,"","1일최대용량 : 펠로디핀 5mg 및 라미프릴 5mg(복합제)","정상"
2883,"용량주의","복합",D000671,"Calcium Carbonate","탄산칼슘","[D000494]Calcium Gluconate(글루콘산칼슘)/[D000494]Calcium Gluconate(글루콘산칼슘)/[D000459]Ergocalciferol(에르고칼시페롤)","[M040634]침강탄산칼슘/[M040041]글루콘산칼슘/[M222935]글루콘산칼슘수화물/[M040397]에르고칼시페롤/[M082636]건조에르고칼시페롤/[M083515]에르고칼시페롤과립/[M099192]건조에르고칼시페롤과립","[03210]칼슘제","정제","960밀리그램",20131227,"1일 최대용량 : 침강탄산칼슘 960mg, 글루콘산칼슘 960mg, 젖산칼슘 1,087.2mg, 에르고칼시페롤 0.472mg(복합제)","","정상"
2884,"용량주의","복합",D000220,Losartan,"로사르탄","[D000414]Hydrochlorothiazide(히드로클로로티아지드)","[M086307]로자탄칼륨/[M201944]포타슘로사탄/[M248335]로자탄칼륨/[M249673]로사르탄칼륨/[M255575]로사르탄칼륨(로자탄으로서 45.8mg)/[M257973]로사르탄칼슘/[M259810]로자르탄칼륨/[M260076]로사르탄칼륨(로사르탄으로서45.8mg)/[M080768]히드로클로르치아지드/[M089923]히드로클로로치아짓/[M097694]히드로클로로치아지드/[M223356]히드로클로로티아지드","[02140]혈압강하제","정제","로사르탄칼륨 100밀리그램/히드로클로로티아지드 25밀리그램",20131128,"로사르탄칼륨 100mg, 히드로클로로티아지드 25mg","복합제","정상"
2885,"용량주의","복합",D000356,Oxycodone,"옥시코돈","[D000393]Naloxone(날록손)","[M040451]염산옥시코돈/[M238042]옥시코돈염산염/[M222939]날록손염산염/[M246655]날록손염산염이수화물","[08210]합성마약","서방성필름코팅정","옥시코돈염산염 160밀리그램/날록손염산염 80밀리그램",20170216,"옥시코돈염산염 160mg, 날록손염산염 80mg","복합제","정상"
2880,"용량주의","복합",D000152,Amlodipine,"암로디핀","[D000358]Olmesartan Medoxomil(올메사르탄메독소밀)","[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염/[I002674]올메사르탄메독소밀/[M102509]올메사탄메독소밀/[M257074]올메사르탄메독소밀","[02140]혈압강하제","정제","암로디핀 10밀리그램/올메사탄메독소밀 40밀리그램",20141024,"암로디핀 10mg/올메사탄메독소밀 40mg","복합제","정상"
