TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_NAME,MIX_INGR,FORM_NAME,ITEM_SEQ,ITEM_NAME,ITEM_PERMIT_DATE,ENTP_NAME,CHART,CLASS_CODE,CLASS_NAME,ETC_OTC_NAME,MAIN_INGR,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,INGR_ENG_NAME_FULL,CHANGE_DATE
"노인주의","단일",D000983,Piroxicam,"피록시캄","[M071634]피록시캄","피부용겔제",201309356,"통에존에스겔(피록시캄)",20130913,"현대약품(주)","연황색의 전질균등한 유동성의 겔제",02640,"진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄",20210715,"","","Piroxicam(피록시캄)",20131002
"노인주의","단일",D000451,Aripiprazole,"아리피프라졸","[M096829]아리피프라졸","구강붕해정",201309520,"아빌리파이오디정10밀리그램(아리피프라졸)",20130930,"한국오츠카제약(주)","분홍색의 반점이 있는 원형정제(각인 A640, 10)",01170,"정신신경용제","전문의약품","[M096829]아리피프라졸",20210715,"","","Aripiprazole(아리피프라졸)",20191023
"노인주의","단일",D000451,Aripiprazole,"아리피프라졸","[M096829]아리피프라졸","구강붕해정",201309521,"아빌리파이오디정15밀리그램(아리피프라졸)",20130930,"한국오츠카제약(주)","노란색의 반점이 있는 원형정제(각인 A641, 15)",01170,"정신신경용제","전문의약품","[M096829]아리피프라졸",20210715,"","","Aripiprazole(아리피프라졸)",20191023
"노인주의","단일",D000983,Piroxicam,"피록시캄","[M071634]피록시캄/[M071634]피록시캄","용액주사제",201309565,"비씨피록시캄주사(수출용)",20131004,"(주)비씨월드제약","담황색 액체가 든 갈색앰플 주사제",01140,"해열.진통.소염제","전문의약품","[M071634]피록시캄/[M071634]피록시캄",20210715,"","","Piroxicam(피록시캄)",20191029
"노인주의","단일",D000180,Clozapine,"클로자핀","[M081194]클로자핀","나정",201309789,"클자핀정100밀리그램(클로자핀)",20131017,"동화약품(주)","황색의 원형정제",01170,"정신신경용제","전문의약품","[M081194]클로자핀",20210715,"","","Clozapine(클로자핀)",20250917
"노인주의","단일",D000180,Clozapine,"클로자핀","[M081194]클로자핀","나정",201309790,"클자핀정25밀리그램(클로자핀)",20131017,"동화약품(주)","황색의 원형정제",01170,"정신신경용제","전문의약품","[M081194]클로자핀",20210715,"","","Clozapine(클로자핀)",20250917
"노인주의","단일",D000982,Naproxen,"나프록센","[M050116]나프록센","연질캡슐제, 액상",201310281,"스피록센연질캡슐(나프록센)",20131125,"광동제약(주)","무색 내지 미황색의 투명한 내용물을 함유하는 투명의 타원형 연질캡슐제",01140,"해열.진통.소염제","일반의약품","[M050116]나프록센",20210715,"","","Naproxen(나프록센)",20241212
"노인주의","단일",D000982,Naproxen,"나프록센","[M050116]나프록센","연질캡슐제, 액상",201310498,"자이날큐연질캡슐(나프록센)",20131204,"고려제약(주)","미황색 내지 연한 청색의 투명한 내용물을 함유하는 청색 투명의 타원형 연질캡슐제",01140,"해열.진통.소염제","일반의약품","[M050116]나프록센",20210715,"","","Naproxen(나프록센)",20241212
"노인주의","단일",D000451,Aripiprazole,"아리피프라졸","[M096829]아리피프라졸","경구용액제",201310577,"아빌리파이액(아리피프라졸)(수출용)",20131206,"한국오츠카제약(주)","무색 또는 연한 노란색의 투명한 용액",01170,"정신신경용제","전문의약품","[M096829]아리피프라졸",20210715,"","","Aripiprazole(아리피프라졸)",20191023
"노인주의","단일",D000451,Aripiprazole,"아리피프라졸","[M096829]아리피프라졸","구강붕해정",201310914,"아리파이큐오디정10밀리그램(아리피프라졸)(수출용)",20131227,"신풍제약(주)","분홍색의 원형 구강붕해정제",01170,"정신신경용제","전문의약품","[M096829]아리피프라졸",20210715,"","","Aripiprazole(아리피프라졸)",20190703
